file	parliament_year	chamber	column	line	text
https://pdf.swedeb.se/riksdagen-motions-pdf/1928/mot_1928__ak__00301/mot_1928__ak__00301_005.pdf	1928	ak	1	31	
https://pdf.swedeb.se/riksdagen-motions-pdf/1928/mot_1928__ak__00301/mot_1928__ak__00301_005.pdf	1928	ak	1	35	
https://pdf.swedeb.se/riksdagen-motions-pdf/1928/mot_1928__ak__00434/mot_1928__ak__00434_004.pdf	1928	ak	1	19	
https://pdf.swedeb.se/riksdagen-motions-pdf/1928/mot_1928__ak__00434/mot_1928__ak__00434_004.pdf	1928	ak	1	43	
https://pdf.swedeb.se/riksdagen-motions-pdf/1928/mot_1928__ak__00434/mot_1928__ak__00434_004.pdf	1928	ak	1	45	
https://pdf.swedeb.se/riksdagen-motions-pdf/1928/mot_1928__fk__00117/mot_1928__fk__00117_003.pdf	1928	fk	1	21	
https://pdf.swedeb.se/riksdagen-motions-pdf/1928/mot_1928__fk__00117/mot_1928__fk__00117_003.pdf	1928	fk	1	25	
https://pdf.swedeb.se/riksdagen-motions-pdf/1928/mot_1928__fk__00117/mot_1928__fk__00117_003.pdf	1928	fk	1	37	
https://pdf.swedeb.se/riksdagen-motions-pdf/1928/mot_1928__fk__00240/mot_1928__fk__00240_002.pdf	1928	fk	1	6	
https://pdf.swedeb.se/riksdagen-motions-pdf/1928/mot_1928__fk__00240/mot_1928__fk__00240_002.pdf	1928	fk	1	7	
https://pdf.swedeb.se/riksdagen-motions-pdf/1928/mot_1928__fk__00240/mot_1928__fk__00240_002.pdf	1928	fk	1	23	
https://pdf.swedeb.se/riksdagen-motions-pdf/1928/mot_1928__fk__00246/mot_1928__fk__00246_001.pdf	1928	fk	1	12	
https://pdf.swedeb.se/riksdagen-motions-pdf/1928/mot_1928__fk__00246/mot_1928__fk__00246_001.pdf	1928	fk	1	30	
https://pdf.swedeb.se/riksdagen-motions-pdf/1928/mot_1928__fk__00246/mot_1928__fk__00246_001.pdf	1928	fk	1	35	
https://pdf.swedeb.se/riksdagen-motions-pdf/1929/mot_1929__ak__00097/mot_1929__ak__00097_002.pdf	1929	ak	1	1	
https://pdf.swedeb.se/riksdagen-motions-pdf/1929/mot_1929__ak__00097/mot_1929__ak__00097_002.pdf	1929	ak	1	8	
https://pdf.swedeb.se/riksdagen-motions-pdf/1929/mot_1929__ak__00097/mot_1929__ak__00097_002.pdf	1929	ak	1	11	
https://pdf.swedeb.se/riksdagen-motions-pdf/1929/mot_1929__ak__00187/mot_1929__ak__00187_006.pdf	1929	ak	1	15	
https://pdf.swedeb.se/riksdagen-motions-pdf/1929/mot_1929__ak__00187/mot_1929__ak__00187_006.pdf	1929	ak	1	18	
https://pdf.swedeb.se/riksdagen-motions-pdf/1929/mot_1929__ak__00187/mot_1929__ak__00187_006.pdf	1929	ak	1	31	
https://pdf.swedeb.se/riksdagen-motions-pdf/1929/mot_1929__ak__00329/mot_1929__ak__00329_002.pdf	1929	ak	1	3	
https://pdf.swedeb.se/riksdagen-motions-pdf/1929/mot_1929__ak__00329/mot_1929__ak__00329_002.pdf	1929	ak	1	9	
https://pdf.swedeb.se/riksdagen-motions-pdf/1929/mot_1929__ak__00329/mot_1929__ak__00329_002.pdf	1929	ak	1	18	
https://pdf.swedeb.se/riksdagen-motions-pdf/1929/mot_1929__fk__00001/mot_1929__fk__00001_027.pdf	1929	fk	1	6	
https://pdf.swedeb.se/riksdagen-motions-pdf/1929/mot_1929__fk__00001/mot_1929__fk__00001_027.pdf	1929	fk	1	27	
https://pdf.swedeb.se/riksdagen-motions-pdf/1929/mot_1929__fk__00001/mot_1929__fk__00001_027.pdf	1929	fk	1	36	
https://pdf.swedeb.se/riksdagen-motions-pdf/1929/mot_1929__fk__00060/mot_1929__fk__00060_002.pdf	1929	fk	1	16	
https://pdf.swedeb.se/riksdagen-motions-pdf/1929/mot_1929__fk__00060/mot_1929__fk__00060_002.pdf	1929	fk	1	40	
https://pdf.swedeb.se/riksdagen-motions-pdf/1929/mot_1929__fk__00060/mot_1929__fk__00060_002.pdf	1929	fk	1	41	
https://pdf.swedeb.se/riksdagen-motions-pdf/1929/mot_1929__fk__00142/mot_1929__fk__00142_005.pdf	1929	fk	1	7	
https://pdf.swedeb.se/riksdagen-motions-pdf/1929/mot_1929__fk__00142/mot_1929__fk__00142_005.pdf	1929	fk	1	14	
https://pdf.swedeb.se/riksdagen-motions-pdf/1929/mot_1929__fk__00142/mot_1929__fk__00142_005.pdf	1929	fk	1	27	
https://pdf.swedeb.se/riksdagen-motions-pdf/1930/mot_1930__ak__00046/mot_1930__ak__00046_001.pdf	1930	ak	1	1	
https://pdf.swedeb.se/riksdagen-motions-pdf/1930/mot_1930__ak__00046/mot_1930__ak__00046_001.pdf	1930	ak	1	15	
https://pdf.swedeb.se/riksdagen-motions-pdf/1930/mot_1930__ak__00046/mot_1930__ak__00046_001.pdf	1930	ak	1	27	
https://pdf.swedeb.se/riksdagen-motions-pdf/1930/mot_1930__ak__00370/mot_1930__ak__00370_021.pdf	1930	ak	1	6	
https://pdf.swedeb.se/riksdagen-motions-pdf/1930/mot_1930__ak__00370/mot_1930__ak__00370_021.pdf	1930	ak	1	25	
https://pdf.swedeb.se/riksdagen-motions-pdf/1930/mot_1930__ak__00370/mot_1930__ak__00370_021.pdf	1930	ak	1	36	
https://pdf.swedeb.se/riksdagen-motions-pdf/1930/mot_1930__ak__00439/mot_1930__ak__00439_002.pdf	1930	ak	1	29	
https://pdf.swedeb.se/riksdagen-motions-pdf/1930/mot_1930__ak__00439/mot_1930__ak__00439_002.pdf	1930	ak	1	36	
https://pdf.swedeb.se/riksdagen-motions-pdf/1930/mot_1930__ak__00439/mot_1930__ak__00439_002.pdf	1930	ak	1	40	
https://pdf.swedeb.se/riksdagen-motions-pdf/1930/mot_1930__fk__00006/mot_1930__fk__00006_002.pdf	1930	fk	1	8	
https://pdf.swedeb.se/riksdagen-motions-pdf/1930/mot_1930__fk__00006/mot_1930__fk__00006_002.pdf	1930	fk	1	16	
https://pdf.swedeb.se/riksdagen-motions-pdf/1930/mot_1930__fk__00006/mot_1930__fk__00006_002.pdf	1930	fk	1	18	
https://pdf.swedeb.se/riksdagen-motions-pdf/1930/mot_1930__fk__00121/mot_1930__fk__00121_001.pdf	1930	fk	1	12	
https://pdf.swedeb.se/riksdagen-motions-pdf/1930/mot_1930__fk__00121/mot_1930__fk__00121_001.pdf	1930	fk	1	17	
https://pdf.swedeb.se/riksdagen-motions-pdf/1930/mot_1930__fk__00121/mot_1930__fk__00121_001.pdf	1930	fk	1	28	
https://pdf.swedeb.se/riksdagen-motions-pdf/1930/mot_1930__fk__00198/mot_1930__fk__00198_002.pdf	1930	fk	1	8	
https://pdf.swedeb.se/riksdagen-motions-pdf/1930/mot_1930__fk__00198/mot_1930__fk__00198_002.pdf	1930	fk	1	13	
https://pdf.swedeb.se/riksdagen-motions-pdf/1930/mot_1930__fk__00198/mot_1930__fk__00198_002.pdf	1930	fk	1	39	
https://pdf.swedeb.se/riksdagen-motions-pdf/1931/mot_1931__ak__00029/mot_1931__ak__00029_043.pdf	1931	ak	1	24	
https://pdf.swedeb.se/riksdagen-motions-pdf/1931/mot_1931__ak__00029/mot_1931__ak__00029_043.pdf	1931	ak	1	33	
https://pdf.swedeb.se/riksdagen-motions-pdf/1931/mot_1931__ak__00029/mot_1931__ak__00029_043.pdf	1931	ak	1	44	
https://pdf.swedeb.se/riksdagen-motions-pdf/1931/mot_1931__ak__00157/mot_1931__ak__00157_010.pdf	1931	ak	1	2	
https://pdf.swedeb.se/riksdagen-motions-pdf/1931/mot_1931__ak__00157/mot_1931__ak__00157_010.pdf	1931	ak	1	8	
https://pdf.swedeb.se/riksdagen-motions-pdf/1931/mot_1931__ak__00157/mot_1931__ak__00157_010.pdf	1931	ak	1	16	
https://pdf.swedeb.se/riksdagen-motions-pdf/1931/mot_1931__ak__00287/mot_1931__ak__00287_003.pdf	1931	ak	1	8	
https://pdf.swedeb.se/riksdagen-motions-pdf/1931/mot_1931__ak__00287/mot_1931__ak__00287_003.pdf	1931	ak	1	13	
https://pdf.swedeb.se/riksdagen-motions-pdf/1931/mot_1931__ak__00287/mot_1931__ak__00287_003.pdf	1931	ak	1	25	
https://pdf.swedeb.se/riksdagen-motions-pdf/1931/mot_1931__fk__00020/mot_1931__fk__00020_001.pdf	1931	fk	1	24	
https://pdf.swedeb.se/riksdagen-motions-pdf/1931/mot_1931__fk__00020/mot_1931__fk__00020_001.pdf	1931	fk	1	29	
https://pdf.swedeb.se/riksdagen-motions-pdf/1931/mot_1931__fk__00020/mot_1931__fk__00020_001.pdf	1931	fk	1	32	
https://pdf.swedeb.se/riksdagen-motions-pdf/1931/mot_1931__fk__00100/mot_1931__fk__00100_005.pdf	1931	fk	1	22	
https://pdf.swedeb.se/riksdagen-motions-pdf/1931/mot_1931__fk__00100/mot_1931__fk__00100_005.pdf	1931	fk	1	40	
https://pdf.swedeb.se/riksdagen-motions-pdf/1931/mot_1931__fk__00100/mot_1931__fk__00100_005.pdf	1931	fk	1	41	
https://pdf.swedeb.se/riksdagen-motions-pdf/1931/mot_1931__fk__00184/mot_1931__fk__00184_003.pdf	1931	fk	1	2	
https://pdf.swedeb.se/riksdagen-motions-pdf/1931/mot_1931__fk__00184/mot_1931__fk__00184_003.pdf	1931	fk	1	5	
https://pdf.swedeb.se/riksdagen-motions-pdf/1931/mot_1931__fk__00184/mot_1931__fk__00184_003.pdf	1931	fk	1	7	
https://pdf.swedeb.se/riksdagen-motions-pdf/1932/mot_1932__ak__00034/mot_1932__ak__00034_001.pdf	1932	ak	1	2	
https://pdf.swedeb.se/riksdagen-motions-pdf/1932/mot_1932__ak__00034/mot_1932__ak__00034_001.pdf	1932	ak	1	21	
https://pdf.swedeb.se/riksdagen-motions-pdf/1932/mot_1932__ak__00034/mot_1932__ak__00034_001.pdf	1932	ak	1	31	
https://pdf.swedeb.se/riksdagen-motions-pdf/1932/mot_1932__ak__00390/mot_1932__ak__00390_001.pdf	1932	ak	1	11	
https://pdf.swedeb.se/riksdagen-motions-pdf/1932/mot_1932__ak__00390/mot_1932__ak__00390_001.pdf	1932	ak	1	22	
https://pdf.swedeb.se/riksdagen-motions-pdf/1932/mot_1932__ak__00390/mot_1932__ak__00390_001.pdf	1932	ak	1	29	
https://pdf.swedeb.se/riksdagen-motions-pdf/1932/mot_1932__ak__fört/mot_1932__ak__fört_019.pdf	1932	ak	1	18	
https://pdf.swedeb.se/riksdagen-motions-pdf/1932/mot_1932__ak__fört/mot_1932__ak__fört_019.pdf	1932	ak	1	30	
https://pdf.swedeb.se/riksdagen-motions-pdf/1932/mot_1932__ak__fört/mot_1932__ak__fört_019.pdf	1932	ak	1	33	
https://pdf.swedeb.se/riksdagen-motions-pdf/1932/mot_1932__fk__00048/mot_1932__fk__00048_002.pdf	1932	fk	1	1	
https://pdf.swedeb.se/riksdagen-motions-pdf/1932/mot_1932__fk__00048/mot_1932__fk__00048_002.pdf	1932	fk	1	5	
https://pdf.swedeb.se/riksdagen-motions-pdf/1932/mot_1932__fk__00048/mot_1932__fk__00048_002.pdf	1932	fk	1	11	
https://pdf.swedeb.se/riksdagen-motions-pdf/1932/mot_1932__fk__00109/mot_1932__fk__00109_064.pdf	1932	fk	1	3	
https://pdf.swedeb.se/riksdagen-motions-pdf/1932/mot_1932__fk__00109/mot_1932__fk__00109_064.pdf	1932	fk	1	18	
https://pdf.swedeb.se/riksdagen-motions-pdf/1932/mot_1932__fk__00109/mot_1932__fk__00109_064.pdf	1932	fk	1	27	
https://pdf.swedeb.se/riksdagen-motions-pdf/1932/mot_1932__fk__00165/mot_1932__fk__00165_014.pdf	1932	fk	1	15	
https://pdf.swedeb.se/riksdagen-motions-pdf/1932/mot_1932__fk__00165/mot_1932__fk__00165_014.pdf	1932	fk	1	16	
https://pdf.swedeb.se/riksdagen-motions-pdf/1932/mot_1932__fk__00165/mot_1932__fk__00165_014.pdf	1932	fk	1	19	
https://pdf.swedeb.se/riksdagen-motions-pdf/1933/mot_1933__ak__00400/mot_1933__ak__00400_001.pdf	1933	ak	1	1	
https://pdf.swedeb.se/riksdagen-motions-pdf/1933/mot_1933__ak__00400/mot_1933__ak__00400_001.pdf	1933	ak	1	6	
https://pdf.swedeb.se/riksdagen-motions-pdf/1933/mot_1933__ak__00400/mot_1933__ak__00400_001.pdf	1933	ak	1	8	
https://pdf.swedeb.se/riksdagen-motions-pdf/1933/mot_1933__ak__00410/mot_1933__ak__00410_001.pdf	1933	ak	1	1	
https://pdf.swedeb.se/riksdagen-motions-pdf/1933/mot_1933__ak__00410/mot_1933__ak__00410_001.pdf	1933	ak	1	2	
https://pdf.swedeb.se/riksdagen-motions-pdf/1933/mot_1933__ak__00410/mot_1933__ak__00410_001.pdf	1933	ak	1	7	
https://pdf.swedeb.se/riksdagen-motions-pdf/1933/mot_1933__ak__00465/mot_1933__ak__00465_001.pdf	1933	ak	1	3	
https://pdf.swedeb.se/riksdagen-motions-pdf/1933/mot_1933__ak__00465/mot_1933__ak__00465_001.pdf	1933	ak	1	24	
https://pdf.swedeb.se/riksdagen-motions-pdf/1933/mot_1933__ak__00465/mot_1933__ak__00465_001.pdf	1933	ak	1	36	
https://pdf.swedeb.se/riksdagen-motions-pdf/1933/mot_1933__fk__00109/mot_1933__fk__00109_001.pdf	1933	fk	1	15	
https://pdf.swedeb.se/riksdagen-motions-pdf/1933/mot_1933__fk__00109/mot_1933__fk__00109_001.pdf	1933	fk	1	21	
https://pdf.swedeb.se/riksdagen-motions-pdf/1933/mot_1933__fk__00109/mot_1933__fk__00109_001.pdf	1933	fk	1	24	
https://pdf.swedeb.se/riksdagen-motions-pdf/1933/mot_1933__fk__00187/mot_1933__fk__00187_008.pdf	1933	fk	1	2	
https://pdf.swedeb.se/riksdagen-motions-pdf/1933/mot_1933__fk__00187/mot_1933__fk__00187_008.pdf	1933	fk	1	21	
https://pdf.swedeb.se/riksdagen-motions-pdf/1933/mot_1933__fk__00187/mot_1933__fk__00187_008.pdf	1933	fk	1	40	
https://pdf.swedeb.se/riksdagen-motions-pdf/1933/mot_1933__fk__00306/mot_1933__fk__00306_005.pdf	1933	fk	1	8	
https://pdf.swedeb.se/riksdagen-motions-pdf/1933/mot_1933__fk__00306/mot_1933__fk__00306_005.pdf	1933	fk	1	16	
https://pdf.swedeb.se/riksdagen-motions-pdf/1933/mot_1933__fk__00306/mot_1933__fk__00306_005.pdf	1933	fk	1	23	
https://pdf.swedeb.se/riksdagen-motions-pdf/1934/mot_1934__ak__00092/mot_1934__ak__00092_001.pdf	1934	ak	1	5	
https://pdf.swedeb.se/riksdagen-motions-pdf/1934/mot_1934__ak__00092/mot_1934__ak__00092_001.pdf	1934	ak	1	6	
https://pdf.swedeb.se/riksdagen-motions-pdf/1934/mot_1934__ak__00092/mot_1934__ak__00092_001.pdf	1934	ak	1	14	
https://pdf.swedeb.se/riksdagen-motions-pdf/1934/mot_1934__ak__00337/mot_1934__ak__00337_001.pdf	1934	ak	1	1	
https://pdf.swedeb.se/riksdagen-motions-pdf/1934/mot_1934__ak__00337/mot_1934__ak__00337_001.pdf	1934	ak	1	6	
https://pdf.swedeb.se/riksdagen-motions-pdf/1934/mot_1934__ak__00337/mot_1934__ak__00337_001.pdf	1934	ak	1	21	
https://pdf.swedeb.se/riksdagen-motions-pdf/1934/mot_1934__ak__00378/mot_1934__ak__00378_003.pdf	1934	ak	1	32	
https://pdf.swedeb.se/riksdagen-motions-pdf/1934/mot_1934__ak__00378/mot_1934__ak__00378_003.pdf	1934	ak	1	38	
https://pdf.swedeb.se/riksdagen-motions-pdf/1934/mot_1934__ak__00378/mot_1934__ak__00378_003.pdf	1934	ak	1	39	
https://pdf.swedeb.se/riksdagen-motions-pdf/1934/mot_1934__fk__00009/mot_1934__fk__00009_001.pdf	1934	fk	1	6	
https://pdf.swedeb.se/riksdagen-motions-pdf/1934/mot_1934__fk__00009/mot_1934__fk__00009_001.pdf	1934	fk	1	9	
https://pdf.swedeb.se/riksdagen-motions-pdf/1934/mot_1934__fk__00009/mot_1934__fk__00009_001.pdf	1934	fk	1	12	
https://pdf.swedeb.se/riksdagen-motions-pdf/1934/mot_1934__fk__00114/mot_1934__fk__00114_004.pdf	1934	fk	1	2	
https://pdf.swedeb.se/riksdagen-motions-pdf/1934/mot_1934__fk__00114/mot_1934__fk__00114_004.pdf	1934	fk	1	4	
https://pdf.swedeb.se/riksdagen-motions-pdf/1934/mot_1934__fk__00114/mot_1934__fk__00114_004.pdf	1934	fk	1	5	
https://pdf.swedeb.se/riksdagen-motions-pdf/1934/mot_1934__fk__00249/mot_1934__fk__00249_002.pdf	1934	fk	1	3	
https://pdf.swedeb.se/riksdagen-motions-pdf/1934/mot_1934__fk__00249/mot_1934__fk__00249_002.pdf	1934	fk	1	13	
https://pdf.swedeb.se/riksdagen-motions-pdf/1934/mot_1934__fk__00249/mot_1934__fk__00249_002.pdf	1934	fk	1	15	
https://pdf.swedeb.se/riksdagen-motions-pdf/1935/mot_1935__ak__00090/mot_1935__ak__00090_002.pdf	1935	ak	1	10	
https://pdf.swedeb.se/riksdagen-motions-pdf/1935/mot_1935__ak__00090/mot_1935__ak__00090_002.pdf	1935	ak	1	13	
https://pdf.swedeb.se/riksdagen-motions-pdf/1935/mot_1935__ak__00090/mot_1935__ak__00090_002.pdf	1935	ak	1	25	
https://pdf.swedeb.se/riksdagen-motions-pdf/1935/mot_1935__ak__00569/mot_1935__ak__00569_001.pdf	1935	ak	1	11	
https://pdf.swedeb.se/riksdagen-motions-pdf/1935/mot_1935__ak__00569/mot_1935__ak__00569_001.pdf	1935	ak	1	22	
https://pdf.swedeb.se/riksdagen-motions-pdf/1935/mot_1935__ak__00569/mot_1935__ak__00569_001.pdf	1935	ak	1	33	
https://pdf.swedeb.se/riksdagen-motions-pdf/1935/mot_1935__ak__00601/mot_1935__ak__00601_003.pdf	1935	ak	1	11	
https://pdf.swedeb.se/riksdagen-motions-pdf/1935/mot_1935__ak__00601/mot_1935__ak__00601_003.pdf	1935	ak	1	19	
https://pdf.swedeb.se/riksdagen-motions-pdf/1935/mot_1935__ak__00601/mot_1935__ak__00601_003.pdf	1935	ak	1	39	
https://pdf.swedeb.se/riksdagen-motions-pdf/1935/mot_1935__fk__00031/mot_1935__fk__00031_003.pdf	1935	fk	1	5	
https://pdf.swedeb.se/riksdagen-motions-pdf/1935/mot_1935__fk__00031/mot_1935__fk__00031_003.pdf	1935	fk	1	29	
https://pdf.swedeb.se/riksdagen-motions-pdf/1935/mot_1935__fk__00031/mot_1935__fk__00031_003.pdf	1935	fk	1	36	
https://pdf.swedeb.se/riksdagen-motions-pdf/1935/mot_1935__fk__00187/mot_1935__fk__00187_002.pdf	1935	fk	1	1	
https://pdf.swedeb.se/riksdagen-motions-pdf/1935/mot_1935__fk__00187/mot_1935__fk__00187_002.pdf	1935	fk	1	7	
https://pdf.swedeb.se/riksdagen-motions-pdf/1935/mot_1935__fk__00187/mot_1935__fk__00187_002.pdf	1935	fk	1	22	
https://pdf.swedeb.se/riksdagen-motions-pdf/1935/mot_1935__fk__00262/mot_1935__fk__00262_002.pdf	1935	fk	1	2	
https://pdf.swedeb.se/riksdagen-motions-pdf/1935/mot_1935__fk__00262/mot_1935__fk__00262_002.pdf	1935	fk	1	3	
https://pdf.swedeb.se/riksdagen-motions-pdf/1935/mot_1935__fk__00262/mot_1935__fk__00262_002.pdf	1935	fk	1	4	
https://pdf.swedeb.se/riksdagen-motions-pdf/1936/mot_1936__ak__00339/mot_1936__ak__00339_001.pdf	1936	ak	1	5	
https://pdf.swedeb.se/riksdagen-motions-pdf/1936/mot_1936__ak__00339/mot_1936__ak__00339_001.pdf	1936	ak	1	10	
https://pdf.swedeb.se/riksdagen-motions-pdf/1936/mot_1936__ak__00339/mot_1936__ak__00339_001.pdf	1936	ak	1	20	
https://pdf.swedeb.se/riksdagen-motions-pdf/1936/mot_1936__ak__00750/mot_1936__ak__00750_005.pdf	1936	ak	1	1	
https://pdf.swedeb.se/riksdagen-motions-pdf/1936/mot_1936__ak__00750/mot_1936__ak__00750_005.pdf	1936	ak	1	3	
https://pdf.swedeb.se/riksdagen-motions-pdf/1936/mot_1936__ak__00750/mot_1936__ak__00750_005.pdf	1936	ak	1	6	
https://pdf.swedeb.se/riksdagen-motions-pdf/1936/mot_1936__ak__00756/mot_1936__ak__00756_204.pdf	1936	ak	1	13	
https://pdf.swedeb.se/riksdagen-motions-pdf/1936/mot_1936__ak__00756/mot_1936__ak__00756_204.pdf	1936	ak	1	18	
https://pdf.swedeb.se/riksdagen-motions-pdf/1936/mot_1936__ak__00756/mot_1936__ak__00756_204.pdf	1936	ak	1	41	
https://pdf.swedeb.se/riksdagen-motions-pdf/1936/mot_1936__fk__00138/mot_1936__fk__00138_002.pdf	1936	fk	1	6	
https://pdf.swedeb.se/riksdagen-motions-pdf/1936/mot_1936__fk__00138/mot_1936__fk__00138_002.pdf	1936	fk	1	8	
https://pdf.swedeb.se/riksdagen-motions-pdf/1936/mot_1936__fk__00138/mot_1936__fk__00138_002.pdf	1936	fk	1	19	
https://pdf.swedeb.se/riksdagen-motions-pdf/1936/mot_1936__fk__00230/mot_1936__fk__00230_013.pdf	1936	fk	1	5	
https://pdf.swedeb.se/riksdagen-motions-pdf/1936/mot_1936__fk__00230/mot_1936__fk__00230_013.pdf	1936	fk	1	13	
https://pdf.swedeb.se/riksdagen-motions-pdf/1936/mot_1936__fk__00230/mot_1936__fk__00230_013.pdf	1936	fk	1	24	
https://pdf.swedeb.se/riksdagen-motions-pdf/1936/mot_1936__fk__00321/mot_1936__fk__00321_001.pdf	1936	fk	1	21	
https://pdf.swedeb.se/riksdagen-motions-pdf/1936/mot_1936__fk__00321/mot_1936__fk__00321_001.pdf	1936	fk	1	31	
https://pdf.swedeb.se/riksdagen-motions-pdf/1936/mot_1936__fk__00321/mot_1936__fk__00321_001.pdf	1936	fk	1	32	
https://pdf.swedeb.se/riksdagen-motions-pdf/1937/mot_1937__ak__00013/mot_1937__ak__00013_002.pdf	1937	ak	1	9	
https://pdf.swedeb.se/riksdagen-motions-pdf/1937/mot_1937__ak__00013/mot_1937__ak__00013_002.pdf	1937	ak	1	10	
https://pdf.swedeb.se/riksdagen-motions-pdf/1937/mot_1937__ak__00013/mot_1937__ak__00013_002.pdf	1937	ak	1	19	
https://pdf.swedeb.se/riksdagen-motions-pdf/1937/mot_1937__ak__00383/mot_1937__ak__00383_001.pdf	1937	ak	1	5	
https://pdf.swedeb.se/riksdagen-motions-pdf/1937/mot_1937__ak__00383/mot_1937__ak__00383_001.pdf	1937	ak	1	22	
https://pdf.swedeb.se/riksdagen-motions-pdf/1937/mot_1937__ak__00383/mot_1937__ak__00383_001.pdf	1937	ak	1	28	
https://pdf.swedeb.se/riksdagen-motions-pdf/1937/mot_1937__ak__00401/mot_1937__ak__00401_002.pdf	1937	ak	1	7	
https://pdf.swedeb.se/riksdagen-motions-pdf/1937/mot_1937__ak__00401/mot_1937__ak__00401_002.pdf	1937	ak	1	9	
https://pdf.swedeb.se/riksdagen-motions-pdf/1937/mot_1937__ak__00401/mot_1937__ak__00401_002.pdf	1937	ak	1	12	
https://pdf.swedeb.se/riksdagen-motions-pdf/1937/mot_1937__fk__00038/mot_1937__fk__00038_003.pdf	1937	fk	1	9	
https://pdf.swedeb.se/riksdagen-motions-pdf/1937/mot_1937__fk__00038/mot_1937__fk__00038_003.pdf	1937	fk	1	13	
https://pdf.swedeb.se/riksdagen-motions-pdf/1937/mot_1937__fk__00038/mot_1937__fk__00038_003.pdf	1937	fk	1	15	
https://pdf.swedeb.se/riksdagen-motions-pdf/1937/mot_1937__fk__00040/mot_1937__fk__00040_002.pdf	1937	fk	1	24	
https://pdf.swedeb.se/riksdagen-motions-pdf/1937/mot_1937__fk__00040/mot_1937__fk__00040_002.pdf	1937	fk	1	33	
https://pdf.swedeb.se/riksdagen-motions-pdf/1937/mot_1937__fk__00040/mot_1937__fk__00040_002.pdf	1937	fk	1	38	
https://pdf.swedeb.se/riksdagen-motions-pdf/1937/mot_1937__fk__fört/mot_1937__fk__fört_018.pdf	1937	fk	1	18	
https://pdf.swedeb.se/riksdagen-motions-pdf/1937/mot_1937__fk__fört/mot_1937__fk__fört_018.pdf	1937	fk	1	34	
https://pdf.swedeb.se/riksdagen-motions-pdf/1937/mot_1937__fk__fört/mot_1937__fk__fört_018.pdf	1937	fk	1	39	
https://pdf.swedeb.se/riksdagen-motions-pdf/1937/mot_1937__fk__fört/mot_1937__fk__fört_018.pdf	1937	fk	2	8	
https://pdf.swedeb.se/riksdagen-motions-pdf/1937/mot_1937__fk__fört/mot_1937__fk__fört_018.pdf	1937	fk	2	28	
https://pdf.swedeb.se/riksdagen-motions-pdf/1937/mot_1937__fk__fört/mot_1937__fk__fört_018.pdf	1937	fk	2	35	
https://pdf.swedeb.se/riksdagen-motions-pdf/1938/mot_1938__ak__00093/mot_1938__ak__00093_001.pdf	1938	ak	1	16	
https://pdf.swedeb.se/riksdagen-motions-pdf/1938/mot_1938__ak__00093/mot_1938__ak__00093_001.pdf	1938	ak	1	21	
https://pdf.swedeb.se/riksdagen-motions-pdf/1938/mot_1938__ak__00093/mot_1938__ak__00093_001.pdf	1938	ak	1	39	
https://pdf.swedeb.se/riksdagen-motions-pdf/1938/mot_1938__ak__00136/mot_1938__ak__00136_002.pdf	1938	ak	1	5	
https://pdf.swedeb.se/riksdagen-motions-pdf/1938/mot_1938__ak__00136/mot_1938__ak__00136_002.pdf	1938	ak	1	10	
https://pdf.swedeb.se/riksdagen-motions-pdf/1938/mot_1938__ak__00136/mot_1938__ak__00136_002.pdf	1938	ak	1	11	
https://pdf.swedeb.se/riksdagen-motions-pdf/1938/mot_1938__ak__00441/mot_1938__ak__00441_003.pdf	1938	ak	1	18	
https://pdf.swedeb.se/riksdagen-motions-pdf/1938/mot_1938__ak__00441/mot_1938__ak__00441_003.pdf	1938	ak	1	19	
https://pdf.swedeb.se/riksdagen-motions-pdf/1938/mot_1938__ak__00441/mot_1938__ak__00441_003.pdf	1938	ak	1	20	
https://pdf.swedeb.se/riksdagen-motions-pdf/1938/mot_1938__fk__00064/mot_1938__fk__00064_002.pdf	1938	fk	1	16	
https://pdf.swedeb.se/riksdagen-motions-pdf/1938/mot_1938__fk__00064/mot_1938__fk__00064_002.pdf	1938	fk	1	25	
https://pdf.swedeb.se/riksdagen-motions-pdf/1938/mot_1938__fk__00064/mot_1938__fk__00064_002.pdf	1938	fk	1	33	
https://pdf.swedeb.se/riksdagen-motions-pdf/1938/mot_1938__fk__00234/mot_1938__fk__00234_004.pdf	1938	fk	1	5	
https://pdf.swedeb.se/riksdagen-motions-pdf/1938/mot_1938__fk__00234/mot_1938__fk__00234_004.pdf	1938	fk	1	37	
https://pdf.swedeb.se/riksdagen-motions-pdf/1938/mot_1938__fk__00234/mot_1938__fk__00234_004.pdf	1938	fk	1	39	
https://pdf.swedeb.se/riksdagen-motions-pdf/1938/mot_1938__fk__00278/mot_1938__fk__00278_002.pdf	1938	fk	1	19	
https://pdf.swedeb.se/riksdagen-motions-pdf/1938/mot_1938__fk__00278/mot_1938__fk__00278_002.pdf	1938	fk	1	28	
https://pdf.swedeb.se/riksdagen-motions-pdf/1938/mot_1938__fk__00278/mot_1938__fk__00278_002.pdf	1938	fk	1	44	
https://pdf.swedeb.se/riksdagen-motions-pdf/1939/mot_1939__ak__00370/mot_1939__ak__00370_001.pdf	1939	ak	1	2	
https://pdf.swedeb.se/riksdagen-motions-pdf/1939/mot_1939__ak__00370/mot_1939__ak__00370_001.pdf	1939	ak	1	4	
